type,url,filter,listing_count,phase
listing,/restaurant/kissimmee/yummy-wei-5911770,license_key=5911770,1,2
listing,/restaurant/orlando/z-asian-vietnamese-kitchen-5814702,license_key=5814702,1,2
listing,/restaurant/cape-canaveral/zarrella-s-italian-wood-fired-pizza-1506488,license_key=1506488,1,1
listing,/restaurant/sanford/zaxby-s-4-6905222,license_key=6905222,1,3
listing,/restaurant/winter-park/zaxby-s-restaurant-5808964,license_key=5808964,1,3
listing,/restaurant/ocoee/zaxby-s-restaurant-5814114,license_key=5814114,1,2
listing,/restaurant/ormond-beach/zaxby-s-7407575,license_key=7407575,1,3
listing,/restaurant/orlando/zaxby-s-5813370,license_key=5813370,1,3
listing,/restaurant/kissimmee/zaxby-s-5910847,license_key=5910847,1,2
listing,/restaurant/port-st-lucie/zaxby-s-6603188,license_key=6603188,1,3
listing,/restaurant/west-melbourne/zaxby-s-1507039,license_key=1507039,1,3
listing,/restaurant/melbourne/zaxby-s-1506628,license_key=1506628,1,2
listing,/restaurant/orlando/zaxby-s-5814397,license_key=5814397,1,2
listing,/restaurant/apopka/zaxby-s-5814865,license_key=5814865,1,1
listing,/restaurant/kissimmee/zaxby-s-5911511,license_key=5911511,1,3
listing,/restaurant/orange-city/zaxbys-7406488,license_key=7406488,1,3
listing,/restaurant/orlando/zaza-cuban-comfort-food-5804228,license_key=5804228,1,1
listing,/restaurant/orlando/zaza-cuban-comfort-food-5814495,license_key=5814495,1,1
listing,/restaurant/orlando/zaza-cuban-comfort-5812913,license_key=5812913,1,1
listing,/restaurant/lake-mary/zaza-new-cuban-diner-6905339,license_key=6905339,1,3
listing,/restaurant/daytona-beach/zen-bistro-7407128,license_key=7407128,1,2
listing,/restaurant/port-st-lucie/zen-of-caribbean-6602490,license_key=6602490,1,3
listing,/restaurant/champions-gate/zen-david-s-club-lobby-bar-5910870,license_key=5910870,1,3
listing,/restaurant/port-st-lucie/zest-kitchen-and-bar-6605095,license_key=6605095,1,2
listing,/restaurant/orlando/zeta-bar-hilton-5812360,license_key=5812360,1,3
listing,/restaurant/orlando/zeytin-turkish-cuisine-5814102,license_key=5814102,1,2
listing,/restaurant/orlando/zhang-garden-5813283,license_key=5813283,1,3
listing,/restaurant/orlando/zimmie-s-5803979,license_key=5803979,1,2
listing,/restaurant/de-leon-springs/zwillingsbuders-twin-brothers-7407628,license_key=7407628,1,3
county_hub,/brevard-county,county_slug=brevard,1041,1
county_hub,/indian-river-county,county_slug=indian-river,199,1
county_hub,/lake-county,county_slug=lake,354,1
county_hub,/orange-county,county_slug=orange,2322,1
county_hub,/osceola-county,county_slug=osceola,520,1
county_hub,/seminole-county,county_slug=seminole,443,1
county_hub,/st-lucie-county,county_slug=st-lucie,273,1
county_hub,/volusia-county,county_slug=volusia,704,1
city_hub,/altamonte-springs,city_slug=altamonte-springs,78,1
city_hub,/apopka,city_slug=apopka,72,1
city_hub,/bay-lake,city_slug=bay-lake,73,1
city_hub,/cape-canaveral,city_slug=cape-canaveral,40,1
city_hub,/casselberry,city_slug=casselberry,27,1
city_hub,/celebration,city_slug=celebration,16,1
city_hub,/champions-gate,city_slug=champions-gate,14,1
city_hub,/clermont,city_slug=clermont,109,1
city_hub,/cocoa,city_slug=cocoa,77,1
city_hub,/cocoa-beach,city_slug=cocoa-beach,94,1
city_hub,/daytona-beach,city_slug=daytona-beach,192,1
city_hub,/daytona-beach-shores,city_slug=daytona-beach-shores,17,1
city_hub,/debary,city_slug=debary,14,1
city_hub,/deland,city_slug=deland,91,1
city_hub,/deltona,city_slug=deltona,40,1
city_hub,/edgewater,city_slug=edgewater,13,1
city_hub,/eustis,city_slug=eustis,30,1
city_hub,/fern-park,city_slug=fern-park,10,1
city_hub,/fort-pierce,city_slug=fort-pierce,90,1
city_hub,/ft-pierce,city_slug=ft-pierce,13,1
city_hub,/groveland,city_slug=groveland,17,1
city_hub,/holly-hill,city_slug=holly-hill,18,1
city_hub,/indialantic,city_slug=indialantic,31,1
city_hub,/indian-harbour-beach,city_slug=indian-harbour-beach,25,1
city_hub,/kissimmee,city_slug=kissimmee,402,1
city_hub,/lady-lake,city_slug=lady-lake,28,1
city_hub,/lake-buena-vista,city_slug=lake-buena-vista,171,1
city_hub,/lake-mary,city_slug=lake-mary,62,1
city_hub,/leesburg,city_slug=leesburg,51,1
city_hub,/longwood,city_slug=longwood,46,1
city_hub,/maitland,city_slug=maitland,22,1
city_hub,/melbourne,city_slug=melbourne,290,1
city_hub,/melbourne-beach,city_slug=melbourne-beach,14,1
city_hub,/merritt-island,city_slug=merritt-island,61,1
city_hub,/mount-dora,city_slug=mount-dora,48,1
city_hub,/new-smyrna-beach,city_slug=new-smyrna-beach,78,1
city_hub,/ocoee,city_slug=ocoee,61,1
city_hub,/orange-city,city_slug=orange-city,46,1
city_hub,/orlando,city_slug=orlando,1684,1
city_hub,/ormond-beach,city_slug=ormond-beach,92,1
city_hub,/oviedo,city_slug=oviedo,72,1
city_hub,/palm-bay,city_slug=palm-bay,113,1
city_hub,/port-orange,city_slug=port-orange,67,1
city_hub,/port-saint-lucie,city_slug=port-saint-lucie,11,1
city_hub,/port-st-lucie,city_slug=port-st-lucie,147,1
city_hub,/rockledge,city_slug=rockledge,53,1
city_hub,/saint-cloud,city_slug=saint-cloud,13,1
city_hub,/sanford,city_slug=sanford,103,1
city_hub,/satellite-beach,city_slug=satellite-beach,36,1
city_hub,/sebastian,city_slug=sebastian,39,1
city_hub,/south-daytona,city_slug=south-daytona,15,1
city_hub,/st-cloud,city_slug=st-cloud,58,1
city_hub,/tavares,city_slug=tavares,31,1
city_hub,/titusville,city_slug=titusville,100,1
city_hub,/vero-beach,city_slug=vero-beach,154,1
city_hub,/west-melbourne,city_slug=west-melbourne,55,1
city_hub,/windermere,city_slug=windermere,21,1
city_hub,/winter-garden,city_slug=winter-garden,75,1
city_hub,/winter-park,city_slug=winter-park,129,1
city_hub,/winter-springs,city_slug=winter-springs,27,1
district_hub,/neighborhood/audubon-park-garden-district,district_slug=audubon-park-garden-district,7,1
district_hub,/neighborhood/baldwin-park,district_slug=baldwin-park,11,1
district_hub,/neighborhood/celebration,district_slug=celebration,17,1
district_hub,/neighborhood/college-park,district_slug=college-park,12,1
district_hub,/neighborhood/downtown-orlando,district_slug=downtown-orlando,57,1
district_hub,/neighborhood/dr-phillips,district_slug=dr-phillips,86,1
district_hub,/neighborhood/historic-sanford,district_slug=historic-sanford,22,1
district_hub,/neighborhood/hourglass-district,district_slug=hourglass-district,9,1
district_hub,/neighborhood/ivanhoe-village,district_slug=ivanhoe-village,8,1
district_hub,/neighborhood/lake-nona,district_slug=lake-nona,24,1
district_hub,/neighborhood/milk-district,district_slug=milk-district,5,1
district_hub,/neighborhood/mills-50,district_slug=mills-50,23,1
district_hub,/neighborhood/mount-dora,district_slug=mount-dora,23,1
district_hub,/neighborhood/restaurant-row,district_slug=restaurant-row,25,1
district_hub,/neighborhood/sodo,district_slug=sodo,20,1
district_hub,/neighborhood/thornton-park,district_slug=thornton-park,9,1
district_hub,/neighborhood/winter-garden-historic,district_slug=winter-garden-historic,13,1
district_hub,/neighborhood/winter-park-park-ave,district_slug=winter-park-park-ave,39,1
dietary_city,/altamonte-springs/vegan,city_slug=altamonte-springs&vegan=true,17,1
dietary_city,/apopka/vegan,city_slug=apopka&vegan=true,9,1
dietary_city,/bay-lake/vegan,city_slug=bay-lake&vegan=true,16,1
dietary_city,/cape-canaveral/vegan,city_slug=cape-canaveral&vegan=true,5,1
dietary_city,/celebration/vegan,city_slug=celebration&vegan=true,7,1
dietary_city,/clermont/vegan,city_slug=clermont&vegan=true,26,1
dietary_city,/cocoa/vegan,city_slug=cocoa&vegan=true,6,1
dietary_city,/cocoa-beach/vegan,city_slug=cocoa-beach&vegan=true,15,1
dietary_city,/daytona-beach/vegan,city_slug=daytona-beach&vegan=true,20,1
dietary_city,/deland/vegan,city_slug=deland&vegan=true,19,1
dietary_city,/fort-pierce/vegan,city_slug=fort-pierce&vegan=true,7,1
dietary_city,/indialantic/vegan,city_slug=indialantic&vegan=true,10,1
dietary_city,/kissimmee/vegan,city_slug=kissimmee&vegan=true,52,1
dietary_city,/lake-buena-vista/vegan,city_slug=lake-buena-vista&vegan=true,40,1
dietary_city,/lake-mary/vegan,city_slug=lake-mary&vegan=true,22,1
dietary_city,/longwood/vegan,city_slug=longwood&vegan=true,8,1
dietary_city,/melbourne/vegan,city_slug=melbourne&vegan=true,64,1
dietary_city,/merritt-island/vegan,city_slug=merritt-island&vegan=true,8,1
dietary_city,/mount-dora/vegan,city_slug=mount-dora&vegan=true,16,1
dietary_city,/new-smyrna-beach/vegan,city_slug=new-smyrna-beach&vegan=true,14,1
dietary_city,/ocoee/vegan,city_slug=ocoee&vegan=true,7,1
dietary_city,/orange-city/vegan,city_slug=orange-city&vegan=true,6,1
dietary_city,/orlando/vegan,city_slug=orlando&vegan=true,328,1
dietary_city,/ormond-beach/vegan,city_slug=ormond-beach&vegan=true,16,1
dietary_city,/oviedo/vegan,city_slug=oviedo&vegan=true,18,1
dietary_city,/palm-bay/vegan,city_slug=palm-bay&vegan=true,13,1
dietary_city,/port-orange/vegan,city_slug=port-orange&vegan=true,12,1
dietary_city,/port-st-lucie/vegan,city_slug=port-st-lucie&vegan=true,23,1
dietary_city,/rockledge/vegan,city_slug=rockledge&vegan=true,7,1
dietary_city,/sanford/vegan,city_slug=sanford&vegan=true,13,1
dietary_city,/satellite-beach/vegan,city_slug=satellite-beach&vegan=true,11,1
dietary_city,/st-cloud/vegan,city_slug=st-cloud&vegan=true,11,1
dietary_city,/titusville/vegan,city_slug=titusville&vegan=true,13,1
dietary_city,/vero-beach/vegan,city_slug=vero-beach&vegan=true,25,1
dietary_city,/west-melbourne/vegan,city_slug=west-melbourne&vegan=true,10,1
dietary_city,/windermere/vegan,city_slug=windermere&vegan=true,5,1
dietary_city,/winter-garden/vegan,city_slug=winter-garden&vegan=true,12,1
dietary_city,/winter-park/vegan,city_slug=winter-park&vegan=true,42,1
dietary_county,/brevard-county/vegan,county_slug=brevard&vegan=true,172,1
dietary_county,/indian-river-county/vegan,county_slug=indian-river&vegan=true,29,1
dietary_county,/lake-county/vegan,county_slug=lake&vegan=true,60,1
dietary_county,/orange-county/vegan,county_slug=orange&vegan=true,464,1
dietary_county,/osceola-county/vegan,county_slug=osceola&vegan=true,77,1
dietary_county,/seminole-county/vegan,county_slug=seminole&vegan=true,90,1
dietary_county,/st-lucie-county/vegan,county_slug=st-lucie&vegan=true,32,1
dietary_county,/volusia-county/vegan,county_slug=volusia&vegan=true,103,1
dietary_district,/neighborhood/audubon-park-garden-district/vegan,district_slug=audubon-park-garden-district&vegan=true,3,1
dietary_district,/neighborhood/baldwin-park/vegan,district_slug=baldwin-park&vegan=true,5,1
dietary_district,/neighborhood/celebration/vegan,district_slug=celebration&vegan=true,9,1
dietary_district,/neighborhood/downtown-orlando/vegan,district_slug=downtown-orlando&vegan=true,15,1
dietary_district,/neighborhood/dr-phillips/vegan,district_slug=dr-phillips&vegan=true,23,1
dietary_district,/neighborhood/historic-sanford/vegan,district_slug=historic-sanford&vegan=true,5,1
dietary_district,/neighborhood/ivanhoe-village/vegan,district_slug=ivanhoe-village&vegan=true,3,1
dietary_district,/neighborhood/lake-nona/vegan,district_slug=lake-nona&vegan=true,5,1
dietary_district,/neighborhood/mills-50/vegan,district_slug=mills-50&vegan=true,13,1
dietary_district,/neighborhood/mount-dora/vegan,district_slug=mount-dora&vegan=true,11,1
dietary_district,/neighborhood/restaurant-row/vegan,district_slug=restaurant-row&vegan=true,12,1
dietary_district,/neighborhood/sodo/vegan,district_slug=sodo&vegan=true,9,1
dietary_district,/neighborhood/thornton-park/vegan,district_slug=thornton-park&vegan=true,3,1
dietary_district,/neighborhood/winter-park-park-ave/vegan,district_slug=winter-park-park-ave&vegan=true,22,1
dietary_city,/altamonte-springs/vegetarian,city_slug=altamonte-springs&vegetarian=true,34,1
dietary_city,/apopka/vegetarian,city_slug=apopka&vegetarian=true,30,1
dietary_city,/bay-lake/vegetarian,city_slug=bay-lake&vegetarian=true,41,1
dietary_city,/cape-canaveral/vegetarian,city_slug=cape-canaveral&vegetarian=true,14,1
dietary_city,/casselberry/vegetarian,city_slug=casselberry&vegetarian=true,10,1
dietary_city,/celebration/vegetarian,city_slug=celebration&vegetarian=true,11,1
dietary_city,/champions-gate/vegetarian,city_slug=champions-gate&vegetarian=true,5,1
dietary_city,/clermont/vegetarian,city_slug=clermont&vegetarian=true,51,1
dietary_city,/cocoa/vegetarian,city_slug=cocoa&vegetarian=true,19,1
dietary_city,/cocoa-beach/vegetarian,city_slug=cocoa-beach&vegetarian=true,35,1
dietary_city,/daytona-beach/vegetarian,city_slug=daytona-beach&vegetarian=true,56,1
dietary_city,/daytona-beach-shores/vegetarian,city_slug=daytona-beach-shores&vegetarian=true,5,1
dietary_city,/debary/vegetarian,city_slug=debary&vegetarian=true,5,1
dietary_city,/deland/vegetarian,city_slug=deland&vegetarian=true,37,1
dietary_city,/deltona/vegetarian,city_slug=deltona&vegetarian=true,14,1
dietary_city,/eustis/vegetarian,city_slug=eustis&vegetarian=true,12,1
dietary_city,/fort-pierce/vegetarian,city_slug=fort-pierce&vegetarian=true,23,1
dietary_city,/holly-hill/vegetarian,city_slug=holly-hill&vegetarian=true,6,1
dietary_city,/indialantic/vegetarian,city_slug=indialantic&vegetarian=true,19,1
dietary_city,/indian-harbour-beach/vegetarian,city_slug=indian-harbour-beach&vegetarian=true,8,1
dietary_city,/kissimmee/vegetarian,city_slug=kissimmee&vegetarian=true,108,1
dietary_city,/lady-lake/vegetarian,city_slug=lady-lake&vegetarian=true,11,1
dietary_city,/lake-buena-vista/vegetarian,city_slug=lake-buena-vista&vegetarian=true,77,1
dietary_city,/lake-mary/vegetarian,city_slug=lake-mary&vegetarian=true,35,1
dietary_city,/leesburg/vegetarian,city_slug=leesburg&vegetarian=true,15,1
dietary_city,/longwood/vegetarian,city_slug=longwood&vegetarian=true,23,1
dietary_city,/maitland/vegetarian,city_slug=maitland&vegetarian=true,10,1
dietary_city,/melbourne/vegetarian,city_slug=melbourne&vegetarian=true,132,1
dietary_city,/merritt-island/vegetarian,city_slug=merritt-island&vegetarian=true,22,1
dietary_city,/mount-dora/vegetarian,city_slug=mount-dora&vegetarian=true,23,1
dietary_city,/new-smyrna-beach/vegetarian,city_slug=new-smyrna-beach&vegetarian=true,31,1
dietary_city,/ocoee/vegetarian,city_slug=ocoee&vegetarian=true,18,1
dietary_city,/orange-city/vegetarian,city_slug=orange-city&vegetarian=true,15,1
dietary_city,/orlando/vegetarian,city_slug=orlando&vegetarian=true,665,1
dietary_city,/ormond-beach/vegetarian,city_slug=ormond-beach&vegetarian=true,35,1
dietary_city,/oviedo/vegetarian,city_slug=oviedo&vegetarian=true,35,1
dietary_city,/palm-bay/vegetarian,city_slug=palm-bay&vegetarian=true,39,1
dietary_city,/port-orange/vegetarian,city_slug=port-orange&vegetarian=true,33,1
dietary_city,/port-st-lucie/vegetarian,city_slug=port-st-lucie&vegetarian=true,62,1
dietary_city,/rockledge/vegetarian,city_slug=rockledge&vegetarian=true,26,1
dietary_city,/sanford/vegetarian,city_slug=sanford&vegetarian=true,37,1
dietary_city,/satellite-beach/vegetarian,city_slug=satellite-beach&vegetarian=true,16,1
dietary_city,/sebastian/vegetarian,city_slug=sebastian&vegetarian=true,14,1
dietary_city,/south-daytona/vegetarian,city_slug=south-daytona&vegetarian=true,5,1
dietary_city,/st-cloud/vegetarian,city_slug=st-cloud&vegetarian=true,23,1
dietary_city,/tavares/vegetarian,city_slug=tavares&vegetarian=true,9,1
dietary_city,/the-villages/vegetarian,city_slug=the-villages&vegetarian=true,5,1
dietary_city,/titusville/vegetarian,city_slug=titusville&vegetarian=true,31,1
dietary_city,/vero-beach/vegetarian,city_slug=vero-beach&vegetarian=true,58,1
dietary_city,/west-melbourne/vegetarian,city_slug=west-melbourne&vegetarian=true,21,1
dietary_city,/windermere/vegetarian,city_slug=windermere&vegetarian=true,11,1
dietary_city,/winter-garden/vegetarian,city_slug=winter-garden&vegetarian=true,33,1
dietary_city,/winter-park/vegetarian,city_slug=winter-park&vegetarian=true,72,1
dietary_city,/winter-springs/vegetarian,city_slug=winter-springs&vegetarian=true,13,1
dietary_county,/brevard-county/vegetarian,county_slug=brevard&vegetarian=true,402,1
dietary_county,/indian-river-county/vegetarian,county_slug=indian-river&vegetarian=true,74,1
dietary_county,/lake-county/vegetarian,county_slug=lake&vegetarian=true,133,1
dietary_county,/orange-county/vegetarian,county_slug=orange&vegetarian=true,961,1
dietary_county,/osceola-county/vegetarian,county_slug=osceola&vegetarian=true,153,1
dietary_county,/seminole-county/vegetarian,county_slug=seminole&vegetarian=true,195,1
dietary_county,/st-lucie-county/vegetarian,county_slug=st-lucie&vegetarian=true,95,1
dietary_county,/volusia-county/vegetarian,county_slug=volusia&vegetarian=true,251,1
dietary_district,/neighborhood/audubon-park-garden-district/vegetarian,district_slug=audubon-park-garden-district&vegetarian=true,4,1
dietary_district,/neighborhood/baldwin-park/vegetarian,district_slug=baldwin-park&vegetarian=true,8,1
dietary_district,/neighborhood/celebration/vegetarian,district_slug=celebration&vegetarian=true,12,1
dietary_district,/neighborhood/college-park/vegetarian,district_slug=college-park&vegetarian=true,4,1
dietary_district,/neighborhood/downtown-orlando/vegetarian,district_slug=downtown-orlando&vegetarian=true,28,1
dietary_district,/neighborhood/dr-phillips/vegetarian,district_slug=dr-phillips&vegetarian=true,35,1
dietary_district,/neighborhood/historic-sanford/vegetarian,district_slug=historic-sanford&vegetarian=true,8,1
dietary_district,/neighborhood/hourglass-district/vegetarian,district_slug=hourglass-district&vegetarian=true,6,1
dietary_district,/neighborhood/ivanhoe-village/vegetarian,district_slug=ivanhoe-village&vegetarian=true,4,1
dietary_district,/neighborhood/lake-nona/vegetarian,district_slug=lake-nona&vegetarian=true,13,1
dietary_district,/neighborhood/milk-district/vegetarian,district_slug=milk-district&vegetarian=true,3,1
dietary_district,/neighborhood/mills-50/vegetarian,district_slug=mills-50&vegetarian=true,15,1
dietary_district,/neighborhood/mount-dora/vegetarian,district_slug=mount-dora&vegetarian=true,14,1
dietary_district,/neighborhood/restaurant-row/vegetarian,district_slug=restaurant-row&vegetarian=true,17,1
dietary_district,/neighborhood/sodo/vegetarian,district_slug=sodo&vegetarian=true,12,1
dietary_district,/neighborhood/thornton-park/vegetarian,district_slug=thornton-park&vegetarian=true,7,1
dietary_district,/neighborhood/winter-garden-historic/vegetarian,district_slug=winter-garden-historic&vegetarian=true,7,1
dietary_district,/neighborhood/winter-park-park-ave/vegetarian,district_slug=winter-park-park-ave&vegetarian=true,31,1
dietary_city,/altamonte-springs/gluten-free,city_slug=altamonte-springs&gluten_free=true,15,1
dietary_city,/apopka/gluten-free,city_slug=apopka&gluten_free=true,9,1
dietary_city,/bay-lake/gluten-free,city_slug=bay-lake&gluten_free=true,13,1
dietary_city,/clermont/gluten-free,city_slug=clermont&gluten_free=true,13,1
dietary_city,/cocoa/gluten-free,city_slug=cocoa&gluten_free=true,6,1
dietary_city,/cocoa-beach/gluten-free,city_slug=cocoa-beach&gluten_free=true,21,1
dietary_city,/daytona-beach/gluten-free,city_slug=daytona-beach&gluten_free=true,22,1
dietary_city,/deland/gluten-free,city_slug=deland&gluten_free=true,13,1
dietary_city,/eustis/gluten-free,city_slug=eustis&gluten_free=true,5,1
dietary_city,/fort-pierce/gluten-free,city_slug=fort-pierce&gluten_free=true,11,1
dietary_city,/indialantic/gluten-free,city_slug=indialantic&gluten_free=true,8,1
dietary_city,/kissimmee/gluten-free,city_slug=kissimmee&gluten_free=true,51,1
dietary_city,/lake-buena-vista/gluten-free,city_slug=lake-buena-vista&gluten_free=true,21,1
dietary_city,/lake-mary/gluten-free,city_slug=lake-mary&gluten_free=true,12,1
dietary_city,/leesburg/gluten-free,city_slug=leesburg&gluten_free=true,5,1
dietary_city,/longwood/gluten-free,city_slug=longwood&gluten_free=true,9,1
dietary_city,/melbourne/gluten-free,city_slug=melbourne&gluten_free=true,51,1
dietary_city,/merritt-island/gluten-free,city_slug=merritt-island&gluten_free=true,9,1
dietary_city,/mount-dora/gluten-free,city_slug=mount-dora&gluten_free=true,8,1
dietary_city,/new-smyrna-beach/gluten-free,city_slug=new-smyrna-beach&gluten_free=true,6,1
dietary_city,/ocoee/gluten-free,city_slug=ocoee&gluten_free=true,7,1
dietary_city,/orange-city/gluten-free,city_slug=orange-city&gluten_free=true,8,1
dietary_city,/orlando/gluten-free,city_slug=orlando&gluten_free=true,265,1
dietary_city,/ormond-beach/gluten-free,city_slug=ormond-beach&gluten_free=true,17,1
dietary_city,/oviedo/gluten-free,city_slug=oviedo&gluten_free=true,14,1
dietary_city,/palm-bay/gluten-free,city_slug=palm-bay&gluten_free=true,18,1
dietary_city,/port-orange/gluten-free,city_slug=port-orange&gluten_free=true,11,1
dietary_city,/port-st-lucie/gluten-free,city_slug=port-st-lucie&gluten_free=true,14,1
dietary_city,/rockledge/gluten-free,city_slug=rockledge&gluten_free=true,8,1
dietary_city,/sanford/gluten-free,city_slug=sanford&gluten_free=true,14,1
dietary_city,/st-cloud/gluten-free,city_slug=st-cloud&gluten_free=true,6,1
dietary_city,/titusville/gluten-free,city_slug=titusville&gluten_free=true,15,1
dietary_city,/vero-beach/gluten-free,city_slug=vero-beach&gluten_free=true,26,1
dietary_city,/viera/gluten-free,city_slug=viera&gluten_free=true,5,1
dietary_city,/west-melbourne/gluten-free,city_slug=west-melbourne&gluten_free=true,10,1
dietary_city,/winter-garden/gluten-free,city_slug=winter-garden&gluten_free=true,9,1
dietary_city,/winter-park/gluten-free,city_slug=winter-park&gluten_free=true,29,1
dietary_city,/winter-springs/gluten-free,city_slug=winter-springs&gluten_free=true,6,1
dietary_county,/brevard-county/gluten-free,county_slug=brevard&gluten_free=true,167,1
dietary_county,/indian-river-county/gluten-free,county_slug=indian-river&gluten_free=true,29,1
dietary_county,/lake-county/gluten-free,county_slug=lake&gluten_free=true,43,1
dietary_county,/orange-county/gluten-free,county_slug=orange&gluten_free=true,361,1
dietary_county,/osceola-county/gluten-free,county_slug=osceola&gluten_free=true,64,1
dietary_county,/seminole-county/gluten-free,county_slug=seminole&gluten_free=true,75,1
dietary_county,/st-lucie-county/gluten-free,county_slug=st-lucie&gluten_free=true,31,1
dietary_county,/volusia-county/gluten-free,county_slug=volusia&gluten_free=true,90,1
dietary_district,/neighborhood/celebration/gluten-free,district_slug=celebration&gluten_free=true,4,1
dietary_district,/neighborhood/downtown-orlando/gluten-free,district_slug=downtown-orlando&gluten_free=true,7,1
dietary_district,/neighborhood/dr-phillips/gluten-free,district_slug=dr-phillips&gluten_free=true,18,1
dietary_district,/neighborhood/ivanhoe-village/gluten-free,district_slug=ivanhoe-village&gluten_free=true,3,1
dietary_district,/neighborhood/lake-nona/gluten-free,district_slug=lake-nona&gluten_free=true,4,1
dietary_district,/neighborhood/mills-50/gluten-free,district_slug=mills-50&gluten_free=true,6,1
dietary_district,/neighborhood/mount-dora/gluten-free,district_slug=mount-dora&gluten_free=true,5,1
dietary_district,/neighborhood/restaurant-row/gluten-free,district_slug=restaurant-row&gluten_free=true,10,1
dietary_district,/neighborhood/sodo/gluten-free,district_slug=sodo&gluten_free=true,7,1
dietary_district,/neighborhood/winter-garden-historic/gluten-free,district_slug=winter-garden-historic&gluten_free=true,3,1
dietary_district,/neighborhood/winter-park-park-ave/gluten-free,district_slug=winter-park-park-ave&gluten_free=true,10,1
dietary_city,/altamonte-springs/dairy-free,city_slug=altamonte-springs&dairy_free=true,25,1
dietary_city,/apopka/dairy-free,city_slug=apopka&dairy_free=true,32,1
dietary_city,/bay-lake/dairy-free,city_slug=bay-lake&dairy_free=true,15,1
dietary_city,/cape-canaveral/dairy-free,city_slug=cape-canaveral&dairy_free=true,9,1
dietary_city,/casselberry/dairy-free,city_slug=casselberry&dairy_free=true,7,1
dietary_city,/celebration/dairy-free,city_slug=celebration&dairy_free=true,6,1
dietary_city,/clermont/dairy-free,city_slug=clermont&dairy_free=true,33,1
dietary_city,/cocoa/dairy-free,city_slug=cocoa&dairy_free=true,23,1
dietary_city,/cocoa-beach/dairy-free,city_slug=cocoa-beach&dairy_free=true,33,1
dietary_city,/daytona-beach/dairy-free,city_slug=daytona-beach&dairy_free=true,42,1
dietary_city,/deland/dairy-free,city_slug=deland&dairy_free=true,22,1
dietary_city,/deltona/dairy-free,city_slug=deltona&dairy_free=true,10,1
dietary_city,/edgewater/dairy-free,city_slug=edgewater&dairy_free=true,6,1
dietary_city,/eustis/dairy-free,city_slug=eustis&dairy_free=true,10,1
dietary_city,/fort-pierce/dairy-free,city_slug=fort-pierce&dairy_free=true,34,1
dietary_city,/groveland/dairy-free,city_slug=groveland&dairy_free=true,5,1
dietary_city,/holly-hill/dairy-free,city_slug=holly-hill&dairy_free=true,6,1
dietary_city,/indialantic/dairy-free,city_slug=indialantic&dairy_free=true,10,1
dietary_city,/indian-harbour-beach/dairy-free,city_slug=indian-harbour-beach&dairy_free=true,8,1
dietary_city,/kissimmee/dairy-free,city_slug=kissimmee&dairy_free=true,122,1
dietary_city,/lady-lake/dairy-free,city_slug=lady-lake&dairy_free=true,10,1
dietary_city,/lake-buena-vista/dairy-free,city_slug=lake-buena-vista&dairy_free=true,37,1
dietary_city,/lake-mary/dairy-free,city_slug=lake-mary&dairy_free=true,19,1
dietary_city,/leesburg/dairy-free,city_slug=leesburg&dairy_free=true,13,1
dietary_city,/longwood/dairy-free,city_slug=longwood&dairy_free=true,17,1
dietary_city,/maitland/dairy-free,city_slug=maitland&dairy_free=true,5,1
dietary_city,/melbourne/dairy-free,city_slug=melbourne&dairy_free=true,93,1
dietary_city,/merritt-island/dairy-free,city_slug=merritt-island&dairy_free=true,18,1
dietary_city,/mount-dora/dairy-free,city_slug=mount-dora&dairy_free=true,17,1
dietary_city,/new-smyrna-beach/dairy-free,city_slug=new-smyrna-beach&dairy_free=true,14,1
dietary_city,/ocoee/dairy-free,city_slug=ocoee&dairy_free=true,24,1
dietary_city,/orange-city/dairy-free,city_slug=orange-city&dairy_free=true,15,1
dietary_city,/orlando/dairy-free,city_slug=orlando&dairy_free=true,592,1
dietary_city,/ormond-beach/dairy-free,city_slug=ormond-beach&dairy_free=true,31,1
dietary_city,/oviedo/dairy-free,city_slug=oviedo&dairy_free=true,30,1
dietary_city,/palm-bay/dairy-free,city_slug=palm-bay&dairy_free=true,46,1
dietary_city,/port-orange/dairy-free,city_slug=port-orange&dairy_free=true,31,1
dietary_city,/port-st-lucie/dairy-free,city_slug=port-st-lucie&dairy_free=true,53,1
dietary_city,/rockledge/dairy-free,city_slug=rockledge&dairy_free=true,21,1
dietary_city,/sanford/dairy-free,city_slug=sanford&dairy_free=true,31,1
dietary_city,/satellite-beach/dairy-free,city_slug=satellite-beach&dairy_free=true,5,1
dietary_city,/sebastian/dairy-free,city_slug=sebastian&dairy_free=true,11,1
dietary_city,/st-cloud/dairy-free,city_slug=st-cloud&dairy_free=true,16,1
dietary_city,/tavares/dairy-free,city_slug=tavares&dairy_free=true,7,1
dietary_city,/titusville/dairy-free,city_slug=titusville&dairy_free=true,33,1
dietary_city,/vero-beach/dairy-free,city_slug=vero-beach&dairy_free=true,43,1
dietary_city,/viera/dairy-free,city_slug=viera&dairy_free=true,6,1
dietary_city,/west-melbourne/dairy-free,city_slug=west-melbourne&dairy_free=true,17,1
dietary_city,/windermere/dairy-free,city_slug=windermere&dairy_free=true,5,1
dietary_city,/winter-garden/dairy-free,city_slug=winter-garden&dairy_free=true,20,1
dietary_city,/winter-park/dairy-free,city_slug=winter-park&dairy_free=true,46,1
